account_number,birth,occupation,account_date,state,city,address_date,level,total_boleto,num_boleto,total_pix_enviado,num_pix_enviado,total_pix_recebido,num_pix_recebido,paid,num_paid,unpaid,num_unpaid
261583,1987-09-26 00:00:00,Corretor,2021-05-15 10:30:00,RJ,Bom Jardim,2021-04-18 10:00:00,F,1038.65,14,4160.52,10,3289.2,14,1038.65,14,1736.81,22
600425,1981-03-12 00:00:00,Outros,2021-05-15 12:00:00,SP,Piracaia,2021-05-15 12:00:00,D,11868.71,196,19609.56,10,9292.15,196,11868.71,196,1945.55,32
212154,1989-11-18 00:00:00,Analista,2021-05-15 23:00:00,PR,Espigao Alto do Iguacu,2021-05-15 23:00:00,F,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
202217,1980-01-31 00:00:00,Analista,2021-05-15 10:30:00,MG,Lavras,2021-05-15 10:30:00,C,7995.0,148,14689.72,13,8394.8,148,7995.0,148,3812.93,71
966417,1967-10-05 00:00:00,Investidor,2021-05-15 12:00:00,SC,Balneario Camboriu,2021-05-15 12:00:00,B,9881.46,268,27231.0,26,20587.75,268,9881.46,268,4811.38,132
493024,1972-09-20 00:00:00,Analista,2021-05-15 17:30:00,MG,Santa Rita de Jacutinga,2021-05-15 17:30:00,,6908.77,140,16193.53,15,9972.43,140,6908.77,140,3438.7,70
77898,1998-12-09 00:00:00,Desenvolvedor,2021-05-15 21:30:00,MG,Mirabela,2021-05-15 21:30:00,D,12905.4,281,25382.54,15,14001.0,281,12905.4,281,2352.73,50
221055,1997-10-08 00:00:00,Corretor,2021-05-15 15:00:00,ES,Divino de Sao Lourenco,2021-05-15 15:00:00,D,9586.09,119,20569.72,12,13511.98,119,9586.09,119,3742.55,47
194425,2003-03-20 00:00:00,Analista,2021-05-16 04:30:00,SC,Gravatal,2021-05-16 04:30:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
479184,1996-10-31 00:00:00,Outros,2021-05-16 13:30:00,PR,Cerro Azul,2021-05-16 13:30:00,F,3688.07,39,9764.41,19,7637.63,39,3688.07,39,11275.0,122
41438,1975-11-08 00:00:00,Corretor,2021-05-16 16:00:00,RJ,Itaborai,2021-05-16 16:00:00,F,2226.41,25,8201.3,15,6350.65,25,2226.41,25,2546.82,27
342588,1997-12-09 00:00:00,Desenvolvedor,2021-05-16 11:00:00,MG,Carmesia,2021-05-16 11:00:00,C,6055.55,164,11348.84,11,6622.11,164,6055.55,164,2264.15,61
386047,1977-03-19 00:00:00,Corretor,2021-05-16 16:30:00,MG,Espera Feliz,2021-04-11 12:00:00,D,9472.04,213,14249.71,14,7167.14,213,9472.04,213,1284.08,29
453260,1973-10-30 00:00:00,Desenvolvedor,2021-05-16 08:00:00,MG,Itambe do Mato Dentro,2021-05-16 08:00:00,C,8462.83,174,15825.87,9,8760.26,174,8462.83,174,2506.8,50
227543,1962-06-25 00:00:00,Investidor,2021-05-16 01:00:00,RJ,Miracema,2021-05-16 01:00:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
295840,1977-12-02 00:00:00,Desenvolvedor,2021-05-16 19:30:00,RJ,Mangaratiba,2021-04-24 09:00:00,,7401.56,136,15659.33,13,10094.5,136,7401.56,136,3508.4,66
260024,1984-12-04 00:00:00,Corretor,2021-05-16 08:00:00,MG,Ipatinga,2021-05-09 07:30:00,C,5369.09,105,16499.15,17,11617.19,105,5369.09,105,5395.2,107
629599,1968-04-09 00:00:00,Analista,2021-05-16 20:00:00,MG,Monte Santo de Minas,2021-05-16 20:00:00,,8317.83,91,13171.75,4,13850.61,91,8317.83,91,4971.73,54
56668,1962-12-26 00:00:00,Analista,2021-05-16 22:30:00,MG,Conceicao dos Ouros,2021-04-29 10:00:00,D,4362.15,118,6089.4,12,2446.72,118,4362.15,118,1725.92,47
289701,1972-06-11 00:00:00,Investidor,2021-05-16 07:30:00,SP,Palmital,2021-05-16 07:30:00,C,3797.97,95,8512.61,12,5078.03,95,3797.97,95,1368.33,34
519481,1993-05-28 00:00:00,Corretor,2021-05-16 05:30:00,MG,Lagamar,2021-05-16 05:30:00,C,2274.78,70,6306.15,15,5345.53,70,2274.78,70,3039.25,92
242102,2004-11-17 00:00:00,Desenvolvedor,2021-05-16 23:00:00,RJ,Cachoeiras de Macacu,2021-04-20 04:00:00,D,3280.18,76,11591.75,10,9097.05,76,3280.18,76,5805.68,136
181794,1976-05-15 00:00:00,Desenvolvedor,2021-05-16 10:30:00,GO,Sao Joao dAlianca,2021-05-16 10:30:00,D,12037.66,228,18673.37,15,7626.07,228,12037.66,228,2273.54,43
880076,1988-09-29 00:00:00,Autonomo,2021-05-16 09:30:00,PR,Barra do Jacare,2021-04-10 18:30:00,D,7314.65,88,17212.3,12,12920.32,88,7314.65,88,3210.15,40
930965,1989-04-30 00:00:00,Desenvolvedor,2021-05-16 17:30:00,PR,Manoel Ribas,2021-05-16 17:30:00,D,6895.75,126,14108.59,13,10135.43,126,6895.75,126,1623.82,30
845113,1965-06-21 00:00:00,Corretor,2021-05-16 13:30:00,PR,Angulo,2021-04-20 15:30:00,C,5484.84,102,11900.84,11,7905.84,102,5484.84,102,2659.12,51
358945,1980-11-13 00:00:00,Desenvolvedor,2021-05-16 12:00:00,RJ,Resende,2021-05-16 12:00:00,C,5811.33,123,7656.8,8,2781.23,123,5811.33,123,3654.43,77
425745,2000-01-23 00:00:00,Analista,2021-05-16 08:00:00,MG,Botelhos,2021-05-16 08:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
725689,2001-04-14 00:00:00,Analista,2021-05-16 20:00:00,PR,Prado Ferreira,2021-05-16 20:00:00,,5219.48,116,12223.37,12,7933.32,116,5219.48,116,2136.46,46
80323,1999-09-18 00:00:00,Investidor,2021-05-16 03:00:00,SC,Apiuna,2021-05-16 03:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
983735,1975-09-29 00:00:00,Corretor,2021-05-17 13:00:00,ES,Alegre,2021-04-08 10:30:00,C,3240.22,68,9242.68,10,6750.02,68,3240.22,68,2889.0,59
568978,2000-01-28 00:00:00,Corretor,2021-05-17 05:30:00,PR,Angulo,2021-04-20 15:30:00,F,1644.46,36,5145.96,17,3766.74,36,1644.46,36,1235.07,28
37687,1982-06-01 00:00:00,Desenvolvedor,2021-05-17 07:30:00,RJ,Casimiro de Abreu,2021-04-26 13:00:00,C,5570.11,150,11419.45,8,6740.37,150,5570.11,150,2120.02,57
403969,1984-05-02 00:00:00,Corretor,2021-05-17 17:00:00,RJ,Rio Claro,2021-05-17 17:00:00,C,1637.03,34,6080.49,8,7236.59,34,1637.03,34,1868.11,38
581421,1982-08-28 00:00:00,Analista,2021-05-17 13:30:00,SC,Mondai,2021-05-17 13:30:00,D,2178.28,51,8642.72,12,7249.06,51,2178.28,51,683.42,16
46518,1983-07-14 00:00:00,Desenvolvedor,2021-05-17 05:00:00,MG,Camacho,2021-04-19 07:30:00,D,13152.97,203,21514.56,11,9470.96,203,13152.97,203,988.61,15
387275,2004-04-04 00:00:00,Desenvolvedor,2021-05-17 15:00:00,MG,Crucilandia,2021-05-11 19:00:00,C,3241.88,68,13051.55,12,10534.33,68,3241.88,68,2944.84,63
775557,1987-09-11 00:00:00,Outros,2021-05-17 07:30:00,MG,Piracema,2021-05-17 07:30:00,F,1080.53,33,4609.5,13,4100.3,33,1080.53,33,655.27,20
167061,1976-09-13 00:00:00,Corretor,2021-05-17 09:00:00,MG,Timoteo,2021-05-17 09:00:00,D,5560.28,145,13225.59,16,8521.06,145,5560.28,145,2946.74,76
557626,1983-02-21 00:00:00,Analista,2021-05-17 17:00:00,PR,Cafezal do Sul,2021-05-10 14:00:00,F,686.39,9,5448.57,16,4832.02,9,686.39,9,2202.53,30
624995,1999-08-24 00:00:00,Investidor,2021-05-17 15:00:00,MG,Monsenhor Paulo,2021-05-17 15:00:00,D,9635.06,102,23193.59,11,16618.97,102,9635.06,102,5521.61,58
947533,1999-06-26 00:00:00,Outros,2021-05-17 18:00:00,RJ,Nova Friburgo,2021-04-20 20:00:00,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
647196,1994-11-23 00:00:00,Analista,2021-05-17 07:30:00,RJ,Seropedica,2021-05-15 09:30:00,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
865565,1959-09-23 00:00:00,Analista,2021-05-17 04:30:00,SP,Sete Barras,2021-05-17 04:30:00,D,3819.46,83,12709.03,9,12416.71,83,3819.46,83,4136.66,89
755485,1988-12-13 00:00:00,Outros,2021-05-17 06:00:00,RJ,Campos dos Goytacazes,2021-05-17 06:00:00,F,837.0,22,3061.53,17,2263.05,22,837.0,22,1764.76,46
208776,1981-06-01 00:00:00,Analista,2021-05-18 01:30:00,SC,Morro da Fumaca,2021-05-18 01:30:00,D,5696.15,142,12756.82,19,7528.16,142,5696.15,142,3989.32,99
829861,2004-04-03 00:00:00,Analista,2021-05-18 07:00:00,ES,Serra,2021-04-12 11:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
701441,1989-08-09 00:00:00,Corretor,2021-05-18 07:00:00,PR,Nova Fatima,2021-05-18 07:00:00,A,13498.23,293,29128.6,23,16546.54,293,13498.23,293,11307.46,249
468501,1997-11-29 00:00:00,Corretor,2021-05-18 13:00:00,PR,Espigao Alto do Iguacu,2021-05-15 23:00:00,B,14218.46,418,27469.77,18,17864.45,418,14218.46,418,4298.67,125
496300,1999-04-25 00:00:00,Analista,2021-05-18 07:00:00,ES,Itapemirim,2021-04-11 08:00:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
434459,1975-04-23 00:00:00,Analista,2021-05-18 17:30:00,GO,Matrincha,2021-05-18 17:30:00,C,1417.07,28,3975.8,6,3104.52,28,1417.07,28,1812.85,37
43001,1980-09-27 00:00:00,Desenvolvedor,2021-05-18 16:30:00,ES,Linhares,2021-04-14 06:30:00,C,9430.41,167,19550.77,15,11229.69,167,9430.41,167,5218.73,93
915079,1985-04-08 00:00:00,Outros,2021-05-18 08:00:00,RJ,Rio de Janeiro,2021-04-25 14:30:00,F,1098.11,13,4357.83,9,3662.13,13,1098.11,13,1397.93,16
853812,1987-11-26 00:00:00,Desenvolvedor,2021-05-18 04:00:00,MG,Carmopolis de Minas,2021-05-18 04:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
248603,1991-07-16 00:00:00,Investidor,2021-05-18 21:30:00,BA,Olindina,2021-05-18 21:30:00,D,2415.19,49,10082.78,14,9398.84,49,2415.19,49,2461.92,49
597244,1980-07-28 00:00:00,Investidor,2021-05-18 16:00:00,MG,Serranopolis de Minas,2021-05-18 16:00:00,D,5510.09,101,16963.19,10,12444.71,101,5510.09,101,2523.1,46
712406,1983-07-20 00:00:00,Autonomo,2021-05-18 10:30:00,PR,Jandaia do Sul,2021-05-18 10:30:00,D,5432.31,126,12611.83,11,9547.71,126,5432.31,126,3914.22,90
553508,2000-10-17 00:00:00,Investidor,2021-05-18 15:30:00,SP,Sorocaba,2021-05-18 15:30:00,C,6088.43,108,15424.44,13,14203.77,108,6088.43,108,3258.32,58
84431,1983-01-24 00:00:00,Outros,2021-05-18 07:00:00,PR,Rio Bonito do Iguacu,2021-05-18 07:00:00,F,1457.4,18,8586.24,10,7501.13,18,1457.4,18,1589.42,19
729951,1987-10-21 00:00:00,Corretor,2021-05-18 17:00:00,GO,Guapo,2021-05-18 17:00:00,C,4429.64,85,12592.63,6,11464.02,85,4429.64,85,4124.42,79
298596,1987-03-13 00:00:00,Desenvolvedor,2021-05-18 11:00:00,PR,Anahy,2021-05-18 11:00:00,A,7731.64,273,22174.06,28,15100.0,273,7731.64,273,2442.51,85
752361,1989-02-17 00:00:00,Investidor,2021-05-18 12:00:00,ES,Pancas,2021-05-18 12:00:00,F,985.53,23,4031.94,17,3172.62,23,985.53,23,1499.58,34
429516,2003-12-30 00:00:00,Desenvolvedor,2021-05-19 09:00:00,MG,Barra Longa,2021-05-19 09:00:00,D,4731.22,127,11325.54,11,8617.71,127,4731.22,127,3749.11,101
58587,1989-12-01 00:00:00,Outros,2021-05-19 10:30:00,PR,Cruzeiro do Iguacu,2021-05-19 10:30:00,F,6781.61,79,10392.2,18,4078.66,79,6781.61,79,6204.83,73
840977,1989-01-22 00:00:00,Analista,2021-05-19 01:00:00,MG,Glaucilandia,2021-05-19 01:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
559510,1977-11-06 00:00:00,Analista,2021-05-19 08:30:00,ES,Sao Jose do Calcado,2021-05-04 03:30:00,D,2782.26,43,10520.83,12,11372.44,43,2782.26,43,1005.24,16
105610,1989-02-26 00:00:00,Analista,2021-05-19 16:30:00,MG,Santana do Deserto,2021-05-19 16:30:00,C,1902.94,54,9163.49,15,8453.21,54,1902.94,54,408.09,11
965384,1964-03-10 00:00:00,Desenvolvedor,2021-05-19 01:30:00,MG,Entre Folhas,2021-04-30 06:00:00,B,24625.86,234,59927.9,30,38556.27,234,24625.86,234,17245.88,164
457803,1977-03-03 00:00:00,Investidor,2021-05-19 08:30:00,RJ,Itatiaia,2021-04-17 03:30:00,F,1970.28,24,5554.36,16,4695.18,24,1970.28,24,2168.49,26
653645,1993-12-05 00:00:00,Outros,2021-05-19 06:30:00,MG,Morro da Garca,2021-05-19 06:30:00,F,2759.71,35,7354.67,20,4919.48,35,2759.71,35,2875.15,36
517254,1982-04-10 00:00:00,Investidor,2021-05-19 04:00:00,MG,Morro do Pilar,2021-05-19 04:00:00,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
590703,1967-08-12 00:00:00,Desenvolvedor,2021-05-19 11:30:00,GO,Carmo do Rio Verde,2021-05-19 11:30:00,,5819.53,104,13662.21,9,10985.46,104,5819.53,104,1897.27,34
501139,2001-09-21 00:00:00,Autonomo,2021-05-19 17:30:00,SP,Salto,2021-05-19 17:30:00,D,7855.45,137,16599.04,15,11270.99,137,7855.45,137,3894.4,68
325796,1984-07-26 00:00:00,Corretor,2021-05-19 17:00:00,PR,Almirante Tamandare,2021-05-19 17:00:00,F,1391.03,17,4913.96,15,4345.15,17,1391.03,17,3894.13,47
304659,1959-10-01 00:00:00,Corretor,2021-05-20 05:30:00,ES,Alto Rio Novo,2021-04-14 19:00:00,C,16516.56,168,28470.13,13,15197.15,168,16516.56,168,3910.12,39
347530,1979-02-08 00:00:00,Outros,2021-05-20 04:30:00,MG,Mendes Pimentel,2021-05-20 04:30:00,D,13341.97,276,23886.64,18,13719.37,276,13341.97,276,2432.24,50
90157,1970-02-15 00:00:00,Outros,2021-05-20 05:00:00,SP,Sao Bernardo do Campo,2021-05-20 05:00:00,C,5101.12,127,11628.16,11,8363.62,127,5101.12,127,3980.39,100
669990,1970-05-06 00:00:00,Outros,2021-05-20 05:00:00,BA,Ubata,2021-05-20 05:00:00,D,6653.26,177,10963.32,14,5812.55,177,6653.26,177,1447.39,38
923705,1966-09-23 00:00:00,Analista,2021-05-20 17:30:00,ES,Anchieta,2021-05-20 17:30:00,D,2825.46,72,7291.23,13,6299.69,72,2825.46,72,3918.82,101
248447,1995-08-28 00:00:00,Desenvolvedor,2021-05-20 12:00:00,MG,Lamim,2021-05-20 12:00:00,,6804.7,122,16272.19,16,10452.32,122,6804.7,122,2637.96,48
529060,1980-09-09 00:00:00,Desenvolvedor,2021-05-21 11:00:00,MG,Capetinga,2021-05-21 11:00:00,D,6316.55,135,12416.64,11,7468.59,135,6316.55,135,647.89,14
160662,1980-12-02 00:00:00,Corretor,2021-05-21 08:00:00,SP,Dolcinopolis,2021-05-21 08:00:00,D,9383.06,86,18481.12,7,15308.72,86,9383.06,86,6589.61,60
781865,1963-05-13 00:00:00,Analista,2021-05-21 10:30:00,BA,Camacari,2021-05-21 10:30:00,C,9710.71,141,17836.87,15,11673.96,141,9710.71,141,3663.42,53
74241,1981-03-08 00:00:00,Desenvolvedor,2021-05-21 20:00:00,GO,Ceres,2021-05-21 20:00:00,C,3569.11,92,5709.45,7,2503.63,92,3569.11,92,3518.19,90
574840,1984-05-03 00:00:00,Analista,2021-05-21 09:00:00,PR,Arapongas,2021-05-21 09:00:00,D,15161.71,173,28025.07,11,16730.15,173,15161.71,173,2854.77,33
788470,1978-01-20 00:00:00,Investidor,2021-05-21 18:30:00,PR,Santa Cecilia do Pavao,2021-05-21 18:30:00,F,546.22,13,4059.45,14,3882.34,13,546.22,13,904.77,21
201742,1994-07-28 00:00:00,Outros,2021-05-21 19:30:00,RJ,Itaocara,2021-05-21 19:30:00,A,5914.57,163,14859.89,22,11580.49,163,5914.57,163,6541.9,178
190959,1980-10-11 00:00:00,Corretor,2021-05-21 11:00:00,RJ,Cambuci,2021-04-09 03:00:00,F,1167.28,13,7083.31,18,6351.28,13,1167.28,13,3820.7,44
55568,1989-01-30 00:00:00,Corretor,2021-05-21 18:00:00,PR,Jesuitas,2021-05-07 23:00:00,F,1136.54,13,4579.47,12,3690.62,13,1136.54,13,3005.81,34
194643,1981-01-30 00:00:00,Investidor,2021-05-21 02:30:00,PR,Sao Jeronimo da Serra,2021-04-21 06:30:00,F,5421.77,68,11270.39,21,5848.62,68,5421.77,68,5663.21,70
471729,1994-05-18 00:00:00,Corretor,2021-05-21 10:30:00,RJ,Porto Real,2021-04-03 15:00:00,,4373.44,52,8191.64,14,4250.75,52,4373.44,52,12332.04,149
102505,1980-05-25 00:00:00,Analista,2021-05-21 16:00:00,MG,Vazante,2021-04-13 02:30:00,C,5189.52,104,11069.99,10,8725.38,104,5189.52,104,7850.03,158
356443,1972-11-07 00:00:00,Autonomo,2021-05-21 21:30:00,RJ,Aperibe,2021-05-21 21:30:00,D,4989.36,96,13413.23,16,9881.05,96,4989.36,96,5235.25,101
901716,1965-12-05 00:00:00,Analista,2021-05-21 11:30:00,ES,Santa Teresa,2021-05-10 18:00:00,A,21504.74,248,47093.15,24,28841.62,248,21504.74,248,18839.15,220
613578,1979-12-06 00:00:00,Outros,2021-05-21 06:30:00,PR,Palmital,2021-05-21 06:30:00,F,929.92,15,2948.12,6,2168.09,15,929.92,15,3572.71,53
526074,1988-08-28 00:00:00,Analista,2021-05-21 20:00:00,RJ,Bom Jardim,2021-04-18 10:00:00,D,2054.49,33,17324.35,13,16712.17,33,2054.49,33,3772.32,59
252456,1970-06-17 00:00:00,Desenvolvedor,2021-05-21 20:30:00,PR,Moreira Sales,2021-05-14 20:00:00,C,4273.7,113,9671.04,10,6152.86,113,4273.7,113,4731.9,126
297081,1995-02-01 00:00:00,Autonomo,2021-05-22 23:00:00,PR,Palmeira,2021-05-22 23:00:00,F,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
306979,1999-07-18 00:00:00,Desenvolvedor,2021-05-22 17:30:00,MG,Pintopolis,2021-05-22 17:30:00,D,2594.59,89,8524.01,15,7486.44,89,2594.59,89,3423.38,115
79262,1990-10-10 00:00:00,Corretor,2021-05-22 16:00:00,RJ,Duas Barras,2021-05-22 16:00:00,F,1231.85,20,5922.34,24,4917.38,20,1231.85,20,4056.35,67
226037,1971-07-17 00:00:00,Analista,2021-05-22 10:00:00,MG,Sao Geraldo,2021-05-22 10:00:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
384020,1990-10-07 00:00:00,Analista,2021-05-22 03:30:00,MG,Funilandia,2021-05-22 03:30:00,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
488928,1979-03-07 00:00:00,Investidor,2021-05-22 18:30:00,GO,Sao Luiz do Norte,2021-05-22 18:30:00,D,2344.64,59,8835.6,14,7222.69,59,2344.64,59,859.49,21
328377,1987-08-20 00:00:00,Analista,2021-05-22 12:00:00,MG,Serra do Salitre,2021-05-22 12:00:00,D,10661.87,125,33833.21,23,26344.59,125,10661.87,125,14008.17,165
941452,1965-11-18 00:00:00,Corretor,2021-05-22 19:00:00,PR,Ourizona,2021-05-22 19:00:00,B,9740.64,222,21245.12,28,14465.66,222,9740.64,222,4589.65,105
826345,1961-05-18 00:00:00,Desenvolvedor,2021-05-22 15:00:00,MG,Lagoa dos Patos,2021-05-22 15:00:00,B,27189.91,432,47279.24,26,21304.95,432,27189.91,432,5647.51,89
728868,1996-09-14 00:00:00,Outros,2021-05-22 21:30:00,PR,Serranopolis do Iguacu,2021-05-22 21:30:00,F,7394.52,81,15705.67,35,8730.77,81,7394.52,81,16907.29,184
502326,1989-12-07 00:00:00,Outros,2021-05-22 06:00:00,PR,Floresta,2021-05-22 06:00:00,F,2341.12,21,6987.52,15,5216.97,21,2341.12,21,4483.23,40
873360,2003-10-09 00:00:00,Outros,2021-05-22 23:00:00,RJ,Saquarema,2021-04-13 09:30:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
271697,1973-08-02 00:00:00,Investidor,2021-05-23 10:30:00,RJ,Bom Jesus do Itabapoana,2021-04-16 11:30:00,D,6061.03,121,17245.04,10,13415.04,121,6061.03,121,2964.48,58
565986,1982-08-11 00:00:00,Corretor,2021-05-23 05:30:00,PR,Pato Bragado,2021-05-23 05:30:00,D,2308.63,35,8991.17,9,12164.6,35,2308.63,35,1442.65,22
307624,1989-04-15 00:00:00,Analista,2021-05-23 18:30:00,PR,Castro,2021-05-23 18:30:00,D,7748.76,130,15895.15,8,12627.57,130,7748.76,130,900.02,15
523049,1971-08-21 00:00:00,Desenvolvedor,2021-05-23 10:00:00,GO,Santa Cruz de Goias,2021-05-23 10:00:00,,13690.67,133,28946.86,11,17451.26,133,13690.67,133,7378.66,71
300719,1985-10-11 00:00:00,Investidor,2021-05-23 17:30:00,RJ,Nilopolis,2021-04-09 09:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
134041,1992-03-01 00:00:00,Desenvolvedor,2021-05-23 05:00:00,RJ,Paracambi,2021-05-23 05:00:00,C,5111.72,126,8858.58,12,6432.71,126,5111.72,126,1623.4,40
546103,2004-03-13 00:00:00,Desenvolvedor,2021-05-23 20:30:00,PR,Brasilandia do Sul,2021-05-23 20:30:00,C,1968.64,60,6162.44,11,5265.11,60,1968.64,60,2818.37,84
27600,1967-07-05 00:00:00,Desenvolvedor,2021-05-23 06:30:00,PR,Mambore,2021-05-23 06:30:00,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
601294,1997-08-10 00:00:00,Autonomo,2021-05-23 18:00:00,PR,Luiziana,2021-04-30 05:00:00,F,2456.62,47,5670.96,18,3598.86,47,2456.62,47,4629.55,89
541789,1993-03-21 00:00:00,Investidor,2021-05-23 17:30:00,PR,Imbau,2021-05-23 17:30:00,F,2498.17,26,9038.0,17,6833.98,26,2498.17,26,4335.44,46
171339,1978-04-10 00:00:00,Outros,2021-05-23 08:30:00,PR,Vere,2021-05-23 08:30:00,D,4984.26,153,11860.97,13,8062.63,153,4984.26,153,1070.87,32
171197,1969-09-11 00:00:00,Corretor,2021-05-24 11:30:00,BA,Paripiranga,2021-05-24 11:30:00,D,4693.39,129,10696.73,18,6515.33,129,4693.39,129,1391.29,39
437226,1996-07-04 00:00:00,Analista,2021-05-24 12:30:00,ES,Pedro Canario,2021-05-04 08:00:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
611199,1983-12-13 00:00:00,Investidor,2021-05-24 12:00:00,RJ,Barra do Pirai,2021-04-02 03:30:00,D,4422.57,133,10031.4,14,7257.54,133,4422.57,133,1587.67,48
543516,1968-02-14 00:00:00,Desenvolvedor,2021-05-24 20:30:00,MG,Ibitiura de Minas,2021-05-24 20:30:00,B,8426.25,217,26692.13,26,19700.57,217,8426.25,217,4956.01,128
816307,1996-12-27 00:00:00,Corretor,2021-05-24 20:30:00,RJ,Sao Pedro da Aldeia,2021-05-13 13:00:00,D,5699.21,122,10531.58,11,6535.55,122,5699.21,122,1122.48,24
733835,1996-06-18 00:00:00,Outros,2021-05-24 15:00:00,PR,Querencia do Norte,2021-05-24 15:00:00,C,5322.72,104,12450.76,13,8965.98,104,5322.72,104,3143.27,61
640950,1983-01-06 00:00:00,Autonomo,2021-05-24 10:30:00,MG,Alvinopolis,2021-05-24 10:30:00,D,5493.88,106,10606.24,11,9995.42,106,5493.88,106,3419.94,65
526121,1970-07-03 00:00:00,Analista,2021-05-24 16:30:00,MG,Senhora do Porto,2021-05-24 16:30:00,,12358.99,227,17187.6,17,5222.32,227,12358.99,227,5752.76,108
960820,1980-10-30 00:00:00,Desenvolvedor,2021-05-24 09:00:00,MG,Senhora do Porto,2021-05-24 16:30:00,C,11235.17,244,23932.94,28,13923.98,244,11235.17,244,10091.83,220
430668,1993-05-11 00:00:00,Investidor,2021-05-24 05:30:00,PR,Itaguaje,2021-05-24 05:30:00,F,2776.34,38,6214.59,15,4018.47,38,2776.34,38,2748.76,37
900247,1983-12-28 00:00:00,Desenvolvedor,2021-05-24 07:30:00,PR,Araucaria,2021-05-24 07:30:00,F,3727.03,40,9970.95,17,6829.87,40,3727.03,40,3336.04,35
161682,1980-10-26 00:00:00,Outros,2021-05-24 11:00:00,PR,Nova Fatima,2021-05-18 07:00:00,F,1098.71,13,4675.58,15,3707.8,13,1098.71,13,2782.58,34
942123,2000-10-10 00:00:00,Corretor,2021-05-24 18:30:00,RJ,Sao Sebastiao do Alto,2021-05-24 18:30:00,A,8478.39,162,25997.69,21,18070.1,162,8478.39,162,9495.7,180
331885,1989-04-22 00:00:00,Analista,2021-05-25 17:30:00,GO,Amorinopolis,2021-05-25 17:30:00,C,18016.91,201,20381.77,12,5532.09,201,18016.91,201,6044.43,69
57968,1968-06-25 00:00:00,Desenvolvedor,2021-05-25 14:00:00,MG,Ponte Nova,2021-05-25 14:00:00,D,9272.02,187,18496.63,16,11595.05,187,9272.02,187,2614.58,52
428532,1988-11-04 00:00:00,Outros,2021-05-25 06:30:00,PR,Uniflor,2021-04-08 22:30:00,,1209.34,14,7900.46,9,8594.78,14,1209.34,14,1862.25,20
550858,1994-05-22 00:00:00,Corretor,2021-05-25 04:30:00,RJ,Parati,2021-05-25 04:30:00,F,5074.71,64,9048.52,17,4362.22,64,5074.71,64,5007.71,63
443857,1976-08-05 00:00:00,Desenvolvedor,2021-05-25 18:30:00,ES,Bom Jesus do Norte,2021-05-25 18:30:00,C,9682.14,129,11043.15,6,11470.21,129,9682.14,129,5167.51,70
401308,1976-02-27 00:00:00,Desenvolvedor,2021-05-25 14:00:00,RJ,Pinheiral,2021-04-12 12:30:00,A,7995.06,236,17533.34,15,11116.35,236,7995.06,236,3696.41,110
528267,1965-03-21 00:00:00,Desenvolvedor,2021-05-25 16:00:00,SP,Elisiario,2021-05-25 16:00:00,C,14851.97,205,22330.62,15,14932.9,205,14851.97,205,3335.27,47
351892,1968-02-19 00:00:00,Outros,2021-05-25 14:30:00,MG,Nova Resende,2021-05-25 14:30:00,A,13235.88,180,36618.5,22,24285.24,180,13235.88,180,10922.86,148
139866,1997-12-12 00:00:00,Corretor,2021-05-25 21:30:00,ES,Rio Novo do Sul,2021-05-25 21:30:00,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
914145,1974-05-08 00:00:00,Outros,2021-05-25 17:00:00,SP,Bernardino de Campos,2021-05-25 17:00:00,D,13126.72,128,31864.32,20,22262.42,128,13126.72,128,9014.85,89
121159,1992-06-06 00:00:00,Investidor,2021-05-25 10:30:00,PR,Abatia,2021-05-25 10:30:00,F,2230.19,24,5914.7,11,3884.01,24,2230.19,24,3359.01,35
493723,1996-09-16 00:00:00,Analista,2021-05-25 12:00:00,RJ,Rio das Flores,2021-05-05 17:00:00,D,6084.78,125,13431.31,11,8362.28,125,6084.78,125,5704.3,118
691984,1993-11-30 00:00:00,Desenvolvedor,2021-05-25 12:00:00,BA,Iacu,2021-05-25 12:00:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
